track_name,track_add_date,track_add_time,multiple_artists_bool,name_of_artists,album_name,album_release_date,album_release_date_precision,number_of_tracks_in_album,position_in_playlist,track_duration_ms,track_popularity,track_explicit,images_path,data_collection_date
Yandel 150,6/13/23,11:01:00,TRUE,"['Yandel', 'Feid']",Resistencia,1/13/23,day,17,37,216148,90,TRUE,./images/yandel_150_yandel.jpg,6/13/23
Starboy,6/13/23,11:01:00,TRUE,"['The Weeknd', 'Daft Punk']",Starboy,11/25/16,day,18,38,230453,93,TRUE,./images/starboy_the_weeknd.jpg,6/13/23
Moonlight,6/13/23,11:01:00,FALSE,['Kali Uchis'],Red Moon In Venus,3/3/23,day,15,39,187723,88,FALSE,./images/moonlight_kali_uchis.jpg,6/13/23
Boy's a Liar Pt. 2,6/13/23,11:01:00,TRUE,"['PinkPantheress', 'Ice Spice']",Boy's a liar Pt. 2,2/3/23,day,2,40,131013,95,FALSE,./images/boys_a_liar_pt_2_pinkpantheress.jpg,6/13/23
People,6/13/23,11:01:00,FALSE,['Libianca'],People,12/6/22,day,1,41,184791,93,FALSE,./images/people_libianca.jpg,6/13/23
PRC,6/13/23,11:01:00,TRUE,"['Peso Pluma', 'Natanael Cano']",PRC,1/23/23,day,1,42,184066,95,TRUE,./images/prc_peso_pluma.jpg,6/13/23
Another Love,6/13/23,11:01:00,FALSE,['Tom Odell'],Long Way Down (Deluxe),6/24/13,day,15,43,244360,93,TRUE,./images/another_love_tom_odell.jpg,6/13/23
I Ain't Worried,6/13/23,11:01:00,FALSE,['OneRepublic'],"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",5/13/22,day,1,44,148485,94,FALSE,./images/i_aint_worried_onerepublic.jpg,6/13/23
Dance The Night (From Barbie The Album),6/13/23,11:01:00,FALSE,['Dua Lipa'],Dance The Night (From Barbie The Album),5/25/23,day,1,45,176579,91,FALSE,./images/dance_the_night_from_barbie_the_album_dua_lipa.jpg,6/13/23
Tá OK,6/13/23,11:01:00,TRUE,"['DENNIS', 'MC Kevin o Chris']",Tá OK,5/4/23,day,1,46,92093,88,FALSE,./images/t_ok_dennis.jpg,6/13/23
Popular (with Playboi Carti & Madonna) - The Idol Vol. 1 (Music from the HBO Original Series),6/13/23,11:01:00,TRUE,"['The Weeknd', 'Playboi Carti', 'Madonna']",Popular [The Idol Vol. 1 (Music from the HBO Original Series)],6/2/23,day,1,47,215466,88,TRUE,./images/popular_with_playboi_carti_madonna_the_idol_vol_1_music_from_the_hbo_original_series_the_weeknd.jpg,6/13/23
Blank Space,6/13/23,11:01:00,FALSE,['Taylor Swift'],1989,10/27/14,day,13,48,231826,82,FALSE,./images/blank_space_taylor_swift.jpg,6/13/23
All My Life (feat. J. Cole),6/13/23,11:01:00,TRUE,"['Lil Durk', 'J. Cole']",Almost Healed,5/26/23,day,21,49,223878,84,TRUE,./images/all_my_life_feat_j_cole_lil_durk.jpg,6/13/23
Frágil,6/13/23,11:01:00,TRUE,"['Yahritza Y Su Esencia', 'Grupo Frontera']",Frágil,4/7/23,day,1,50,160517,92,FALSE,./images/frgil_yahritza_y_su_esencia.jpg,6/13/23
Ella Baila Sola,6/14/23,10:31:22,TRUE,"['Eslabon Armado', 'Peso Pluma']",DESVELADO,4/28/23,day,16,1,165671,93,FALSE,./images/ella_baila_sola_eslabon_armado.jpg,6/14/23
"Peso Pluma: Bzrp Music Sessions, Vol. 55",6/14/23,10:31:22,TRUE,"['Bizarrap', 'Peso Pluma']","Peso Pluma: Bzrp Music Sessions, Vol. 55",6/1/23,day,1,2,188361,95,TRUE,./images/peso_pluma_bzrp_music_sessions_vol_55_bizarrap.jpg,6/14/23
WHERE SHE GOES,6/14/23,10:31:22,FALSE,['Bad Bunny'],WHERE SHE GOES,5/18/23,day,1,3,231704,98,TRUE,./images/where_she_goes_bad_bunny.jpg,6/14/23
Take Two,6/14/23,10:31:22,FALSE,['BTS'],Take Two,6/9/23,day,1,4,229953,90,FALSE,./images/take_two_bts.jpg,6/14/23
un x100to,6/14/23,10:31:22,TRUE,"['Grupo Frontera', 'Bad Bunny']",un x100to,4/17/23,day,1,5,194563,100,FALSE,./images/un_x100to_grupo_frontera.jpg,6/14/23
Sprinter,6/14/23,10:31:22,TRUE,"['Dave', 'Central Cee']",Sprinter,6/1/23,day,1,6,229133,91,TRUE,./images/sprinter_dave.jpg,6/14/23
La Bebe - Remix,6/14/23,10:31:22,TRUE,"['Yng Lvcas', 'Peso Pluma']",La Bebe (Remix),3/17/23,day,2,7,234352,99,TRUE,./images/la_bebe_remix_yng_lvcas.jpg,6/14/23
Flowers,6/14/23,10:31:22,FALSE,['Miley Cyrus'],Endless Summer Vacation,3/10/23,day,13,8,200600,91,FALSE,./images/flowers_miley_cyrus.jpg,6/14/23
Cupid - Twin Ver.,6/14/23,10:31:22,FALSE,['FIFTY FIFTY'],The Beginning: Cupid,2/24/23,day,3,9,174253,98,FALSE,./images/cupid_twin_ver_fifty_fifty.jpg,6/14/23
Daylight,6/14/23,10:31:22,FALSE,['David Kushner'],Daylight,4/14/23,day,1,10,212953,98,FALSE,./images/daylight_david_kushner.jpg,6/14/23
As It Was,6/14/23,10:31:22,FALSE,['Harry Styles'],Harry's House,5/20/22,day,13,11,167303,93,FALSE,./images/as_it_was_harry_styles.jpg,6/14/23
Kill Bill,6/14/23,10:31:22,FALSE,['SZA'],SOS,12/8/22,day,23,12,153946,94,FALSE,./images/kill_bill_sza.jpg,6/14/23
"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",6/14/23,10:31:22,TRUE,"['Metro Boomin', 'Swae Lee', 'NAV', 'A Boogie Wit da Hoodie']",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),6/2/23,day,13,13,219453,89,FALSE,./images/calling_spiderman_across_the_spiderverse_metro_boomin_swae_lee_nav_feat_a_boogie_wit_da_hoodie_metro_boomin.jpg,6/14/23
TQM,6/14/23,10:31:22,FALSE,['Fuerza Regida'],TQM,5/19/23,day,1,14,158965,94,TRUE,./images/tqm_fuerza_regida.jpg,6/14/23
El Cielo,6/14/23,10:31:22,TRUE,"['Sky Rompiendo', 'Feid', 'Myke Towers']",El Cielo,6/2/23,day,1,15,191320,87,TRUE,./images/el_cielo_sky_rompiendo.jpg,6/14/23
Sunflower - Spider-Man: Into the Spider-Verse,6/14/23,10:31:22,TRUE,"['Post Malone', 'Swae Lee']",Hollywood's Bleeding,9/6/19,day,17,16,157560,86,FALSE,./images/sunflower_spiderman_into_the_spiderverse_post_malone.jpg,6/14/23
Classy 101,6/14/23,10:31:22,TRUE,"['Feid', 'Young Miko']",Classy 101,3/31/23,day,1,17,195986,96,TRUE,./images/classy_101_feid.jpg,6/14/23
Cruel Summer,6/14/23,10:31:22,FALSE,['Taylor Swift'],Lover,8/23/19,day,18,18,178426,94,FALSE,./images/cruel_summer_taylor_swift.jpg,6/14/23
Creepin' (with The Weeknd & 21 Savage),6/14/23,10:31:22,TRUE,"['Metro Boomin', 'The Weeknd', '21 Savage']",HEROES & VILLAINS,12/2/22,day,15,19,221520,96,TRUE,./images/creepin_with_the_weeknd_21_savage_metro_boomin.jpg,6/14/23
I Wanna Be Yours,6/14/23,10:31:22,FALSE,['Arctic Monkeys'],AM,9/9/13,day,12,20,183956,94,FALSE,./images/i_wanna_be_yours_arctic_monkeys.jpg,6/14/23
Calm Down (with Selena Gomez),6/14/23,10:31:22,TRUE,"['Rema', 'Selena Gomez']",Rave & Roses Ultra,4/27/23,day,22,21,239317,82,FALSE,./images/calm_down_with_selena_gomez_rema.jpg,6/14/23
TQG,6/14/23,10:31:22,TRUE,"['KAROL G', 'Shakira']",MAÑANA SERÁ BONITO,2/24/23,day,17,22,197933,96,TRUE,./images/tqg_karol_g.jpg,6/14/23
"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",6/14/23,10:31:22,TRUE,"['Metro Boomin', 'Swae Lee', 'Lil Wayne', 'Offset']",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),6/2/23,day,13,23,231746,88,FALSE,./images/annihilate_spiderman_across_the_spiderverse_metro_boomin_swae_lee_lil_wayne_offset_metro_boomin.jpg,6/14/23
See You Again (feat. Kali Uchis),6/14/23,10:31:22,TRUE,"['Tyler, The Creator', 'Kali Uchis']",Flower Boy,7/21/17,day,14,24,180386,95,TRUE,./images/see_you_again_feat_kali_uchis_tyler_the_creator.jpg,6/14/23
Los del Espacio,6/14/23,10:31:22,TRUE,"['LIT killah', 'Tiago PZK', 'Maria Becerra', 'Duki', 'Emilia', 'Rusherking', 'Big One', 'FMK']",Los del Espacio,6/1/23,day,1,25,338000,88,FALSE,./images/los_del_espacio_lit_killah.jpg,6/14/23
Like Crazy,6/14/23,10:31:22,FALSE,['Jimin'],FACE,3/24/23,day,6,26,212241,93,FALSE,./images/like_crazy_jimin.jpg,6/14/23
"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",6/14/23,10:31:22,TRUE,"['Metro Boomin', 'A$AP Rocky', 'Roisee']",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),6/2/23,day,13,27,256026,88,FALSE,./images/am_i_dreaming_metro_boomin_aap_rocky_roisee_metro_boomin.jpg,6/14/23
Anti-Hero,6/14/23,10:31:22,FALSE,['Taylor Swift'],Midnights,10/21/22,day,13,28,200690,95,FALSE,./images/antihero_taylor_swift.jpg,6/14/23
Angels Like You,6/14/23,10:31:22,FALSE,['Miley Cyrus'],Plastic Hearts,11/27/20,day,15,29,196453,93,FALSE,./images/angels_like_you_miley_cyrus.jpg,6/14/23
Die For You (with Ariana Grande) - Remix,6/14/23,10:31:22,TRUE,"['The Weeknd', 'Ariana Grande']",Starboy (Deluxe),3/14/23,day,21,30,232857,88,FALSE,./images/die_for_you_with_ariana_grande_remix_the_weeknd.jpg,6/14/23
Die For You,6/14/23,10:31:22,FALSE,['The Weeknd'],Starboy,11/24/16,day,18,31,260253,91,FALSE,./images/die_for_you_the_weeknd.jpg,6/14/23
"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)",6/14/23,10:31:22,TRUE,"['Kodak Black', 'NLE Choppa', 'Jimin', 'JVKE', 'Muni Long', 'Fast & Furious: The Fast Saga']","Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long) [Trailer Version]",5/17/23,day,2,32,175802,89,FALSE,./images/angel_pt_1_feat_jimin_of_bts_jvke_muni_long_kodak_black.jpg,6/14/23
BESO,6/14/23,10:31:22,TRUE,"['ROSALÍA', 'Rauw Alejandro']",RR,3/24/23,day,3,33,194543,96,FALSE,./images/beso_rosala.jpg,6/14/23
Last Night,6/14/23,10:31:22,FALSE,['Morgan Wallen'],One Thing At A Time,3/3/23,day,36,34,163854,89,TRUE,./images/last_night_morgan_wallen.jpg,6/14/23
I'm Good (Blue),6/14/23,10:31:22,TRUE,"['David Guetta', 'Bebe Rexha']",I'm Good (Blue),8/26/22,day,2,35,175238,95,TRUE,./images/im_good_blue_david_guetta.jpg,6/14/23
El Azul,6/14/23,10:31:22,TRUE,"['Junior H', 'Peso Pluma']",El Azul,2/10/23,day,1,36,187225,95,FALSE,./images/el_azul_junior_h.jpg,6/14/23
Yandel 150,6/14/23,10:31:22,TRUE,"['Yandel', 'Feid']",Resistencia,1/13/23,day,17,37,216148,90,TRUE,./images/yandel_150_yandel.jpg,6/14/23
Starboy,6/14/23,10:31:22,TRUE,"['The Weeknd', 'Daft Punk']",Starboy,11/25/16,day,18,38,230453,93,TRUE,./images/starboy_the_weeknd.jpg,6/14/23
People,6/14/23,10:31:22,FALSE,['Libianca'],People,12/6/22,day,1,39,184791,93,FALSE,./images/people_libianca.jpg,6/14/23
I Ain't Worried,6/14/23,10:31:22,FALSE,['OneRepublic'],"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",5/13/22,day,1,40,148485,94,FALSE,./images/i_aint_worried_onerepublic.jpg,6/14/23
Moonlight,6/14/23,10:31:22,FALSE,['Kali Uchis'],Red Moon In Venus,3/3/23,day,15,41,187723,88,FALSE,./images/moonlight_kali_uchis.jpg,6/14/23
Dance The Night (From Barbie The Album),6/14/23,10:31:22,FALSE,['Dua Lipa'],Dance The Night (From Barbie The Album),5/25/23,day,1,42,176579,91,FALSE,./images/dance_the_night_from_barbie_the_album_dua_lipa.jpg,6/14/23
Boy's a Liar Pt. 2,6/14/23,10:31:22,TRUE,"['PinkPantheress', 'Ice Spice']",Boy's a liar Pt. 2,2/3/23,day,2,43,131013,95,FALSE,./images/boys_a_liar_pt_2_pinkpantheress.jpg,6/14/23
Another Love,6/14/23,10:31:22,FALSE,['Tom Odell'],Long Way Down (Deluxe),6/24/13,day,15,44,244360,93,TRUE,./images/another_love_tom_odell.jpg,6/14/23
All My Life (feat. J. Cole),6/14/23,10:31:22,TRUE,"['Lil Durk', 'J. Cole']",Almost Healed,5/26/23,day,21,45,223878,84,TRUE,./images/all_my_life_feat_j_cole_lil_durk.jpg,6/14/23
Popular (with Playboi Carti & Madonna) - The Idol Vol. 1 (Music from the HBO Original Series),6/14/23,10:31:22,TRUE,"['The Weeknd', 'Playboi Carti', 'Madonna']",Popular [The Idol Vol. 1 (Music from the HBO Original Series)],6/2/23,day,1,46,215466,88,TRUE,./images/popular_with_playboi_carti_madonna_the_idol_vol_1_music_from_the_hbo_original_series_the_weeknd.jpg,6/14/23
PRC,6/14/23,10:31:22,TRUE,"['Peso Pluma', 'Natanael Cano']",PRC,1/23/23,day,1,47,184066,95,TRUE,./images/prc_peso_pluma.jpg,6/14/23
Blank Space,6/14/23,10:31:22,FALSE,['Taylor Swift'],1989,10/27/14,day,13,48,231826,82,FALSE,./images/blank_space_taylor_swift.jpg,6/14/23
La Bachata,6/14/23,10:31:22,FALSE,['Manuel Turizo'],2000,3/17/23,day,15,49,162637,87,FALSE,./images/la_bachata_manuel_turizo.jpg,6/14/23
golden hour,6/14/23,10:31:22,FALSE,['JVKE'],this is what ____ feels like (Vol. 1-4),9/23/22,day,12,50,209259,90,FALSE,./images/golden_hour_jvke.jpg,6/14/23
Ella Baila Sola,6/15/23,11:39:42,TRUE,"['Eslabon Armado', 'Peso Pluma']",DESVELADO,4/28/23,day,16,1,165671,93,FALSE,./images/ella_baila_sola_eslabon_armado.jpg,6/15/23
"Peso Pluma: Bzrp Music Sessions, Vol. 55",6/15/23,11:39:42,TRUE,"['Bizarrap', 'Peso Pluma']","Peso Pluma: Bzrp Music Sessions, Vol. 55",6/1/23,day,1,2,188361,96,TRUE,./images/peso_pluma_bzrp_music_sessions_vol_55_bizarrap.jpg,6/15/23
WHERE SHE GOES,6/15/23,11:39:42,FALSE,['Bad Bunny'],WHERE SHE GOES,5/18/23,day,1,3,231704,98,TRUE,./images/where_she_goes_bad_bunny.jpg,6/15/23
un x100to,6/15/23,11:39:42,TRUE,"['Grupo Frontera', 'Bad Bunny']",un x100to,4/17/23,day,1,4,194563,100,FALSE,./images/un_x100to_grupo_frontera.jpg,6/15/23
La Bebe - Remix,6/15/23,11:39:42,TRUE,"['Yng Lvcas', 'Peso Pluma']",La Bebe (Remix),3/17/23,day,2,5,234352,99,TRUE,./images/la_bebe_remix_yng_lvcas.jpg,6/15/23
Sprinter,6/15/23,11:39:42,TRUE,"['Dave', 'Central Cee']",Sprinter,6/1/23,day,1,6,229133,91,TRUE,./images/sprinter_dave.jpg,6/15/23
Flowers,6/15/23,11:39:42,FALSE,['Miley Cyrus'],Endless Summer Vacation,3/10/23,day,13,7,200600,91,FALSE,./images/flowers_miley_cyrus.jpg,6/15/23
Cupid - Twin Ver.,6/15/23,11:39:42,FALSE,['FIFTY FIFTY'],The Beginning: Cupid,2/24/23,day,3,8,174253,98,FALSE,./images/cupid_twin_ver_fifty_fifty.jpg,6/15/23
As It Was,6/15/23,11:39:42,FALSE,['Harry Styles'],Harry's House,5/20/22,day,13,9,167303,93,FALSE,./images/as_it_was_harry_styles.jpg,6/15/23
Daylight,6/15/23,11:39:42,FALSE,['David Kushner'],Daylight,4/14/23,day,1,10,212953,98,FALSE,./images/daylight_david_kushner.jpg,6/15/23
Take Two,6/15/23,11:39:42,FALSE,['BTS'],Take Two,6/9/23,day,1,11,229953,91,FALSE,./images/take_two_bts.jpg,6/15/23
Kill Bill,6/15/23,11:39:42,FALSE,['SZA'],SOS,12/8/22,day,23,12,153946,94,FALSE,./images/kill_bill_sza.jpg,6/15/23
TQM,6/15/23,11:39:42,FALSE,['Fuerza Regida'],TQM,5/19/23,day,1,13,158965,94,TRUE,./images/tqm_fuerza_regida.jpg,6/15/23
"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",6/15/23,11:39:42,TRUE,"['Metro Boomin', 'Swae Lee', 'NAV', 'A Boogie Wit da Hoodie']",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),6/2/23,day,13,14,219453,91,FALSE,./images/calling_spiderman_across_the_spiderverse_metro_boomin_swae_lee_nav_feat_a_boogie_wit_da_hoodie_metro_boomin.jpg,6/15/23
El Cielo,6/15/23,11:39:42,TRUE,"['Sky Rompiendo', 'Feid', 'Myke Towers']",El Cielo,6/2/23,day,1,15,191320,87,TRUE,./images/el_cielo_sky_rompiendo.jpg,6/15/23
Classy 101,6/15/23,11:39:42,TRUE,"['Feid', 'Young Miko']",Classy 101,3/31/23,day,1,16,195986,96,TRUE,./images/classy_101_feid.jpg,6/15/23
Sunflower - Spider-Man: Into the Spider-Verse,6/15/23,11:39:42,TRUE,"['Post Malone', 'Swae Lee']",Hollywood's Bleeding,9/6/19,day,17,17,157560,86,FALSE,./images/sunflower_spiderman_into_the_spiderverse_post_malone.jpg,6/15/23
Cruel Summer,6/15/23,11:39:42,FALSE,['Taylor Swift'],Lover,8/23/19,day,18,18,178426,94,FALSE,./images/cruel_summer_taylor_swift.jpg,6/15/23
Creepin' (with The Weeknd & 21 Savage),6/15/23,11:39:42,TRUE,"['Metro Boomin', 'The Weeknd', '21 Savage']",HEROES & VILLAINS,12/2/22,day,15,19,221520,96,TRUE,./images/creepin_with_the_weeknd_21_savage_metro_boomin.jpg,6/15/23
TQG,6/15/23,11:39:42,TRUE,"['KAROL G', 'Shakira']",MAÑANA SERÁ BONITO,2/24/23,day,17,20,197933,96,TRUE,./images/tqg_karol_g.jpg,6/15/23
Calm Down (with Selena Gomez),6/15/23,11:39:42,TRUE,"['Rema', 'Selena Gomez']",Rave & Roses Ultra,4/27/23,day,22,21,239317,82,FALSE,./images/calm_down_with_selena_gomez_rema.jpg,6/15/23
I Wanna Be Yours,6/15/23,11:39:42,FALSE,['Arctic Monkeys'],AM,9/9/13,day,12,22,183956,94,FALSE,./images/i_wanna_be_yours_arctic_monkeys.jpg,6/15/23
See You Again (feat. Kali Uchis),6/15/23,11:39:42,TRUE,"['Tyler, The Creator', 'Kali Uchis']",Flower Boy,7/21/17,day,14,23,180386,95,TRUE,./images/see_you_again_feat_kali_uchis_tyler_the_creator.jpg,6/15/23
Los del Espacio,6/15/23,11:39:42,TRUE,"['LIT killah', 'Tiago PZK', 'Maria Becerra', 'Duki', 'Emilia', 'Rusherking', 'Big One', 'FMK']",Los del Espacio,6/1/23,day,1,24,338000,89,FALSE,./images/los_del_espacio_lit_killah.jpg,6/15/23
"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",6/15/23,11:39:42,TRUE,"['Metro Boomin', 'Swae Lee', 'Lil Wayne', 'Offset']",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),6/2/23,day,13,25,231746,89,FALSE,./images/annihilate_spiderman_across_the_spiderverse_metro_boomin_swae_lee_lil_wayne_offset_metro_boomin.jpg,6/15/23
Like Crazy,6/15/23,11:39:42,FALSE,['Jimin'],FACE,3/24/23,day,6,26,212241,94,FALSE,./images/like_crazy_jimin.jpg,6/15/23
Angels Like You,6/15/23,11:39:42,FALSE,['Miley Cyrus'],Plastic Hearts,11/27/20,day,15,27,196453,93,FALSE,./images/angels_like_you_miley_cyrus.jpg,6/15/23
Anti-Hero,6/15/23,11:39:42,FALSE,['Taylor Swift'],Midnights,10/21/22,day,13,28,200690,95,FALSE,./images/antihero_taylor_swift.jpg,6/15/23
"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",6/15/23,11:39:42,TRUE,"['Metro Boomin', 'A$AP Rocky', 'Roisee']",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),6/2/23,day,13,29,256026,89,FALSE,./images/am_i_dreaming_metro_boomin_aap_rocky_roisee_metro_boomin.jpg,6/15/23
Die For You (with Ariana Grande) - Remix,6/15/23,11:39:42,TRUE,"['The Weeknd', 'Ariana Grande']",Starboy (Deluxe),3/14/23,day,21,30,232857,88,FALSE,./images/die_for_you_with_ariana_grande_remix_the_weeknd.jpg,6/15/23
BESO,6/15/23,11:39:42,TRUE,"['ROSALÍA', 'Rauw Alejandro']",RR,3/24/23,day,3,31,194543,96,FALSE,./images/beso_rosala.jpg,6/15/23
Die For You,6/15/23,11:39:42,FALSE,['The Weeknd'],Starboy,11/24/16,day,18,32,260253,91,FALSE,./images/die_for_you_the_weeknd.jpg,6/15/23
El Azul,6/15/23,11:39:42,TRUE,"['Junior H', 'Peso Pluma']",El Azul,2/10/23,day,1,33,187225,95,FALSE,./images/el_azul_junior_h.jpg,6/15/23
I'm Good (Blue),6/15/23,11:39:42,TRUE,"['David Guetta', 'Bebe Rexha']",I'm Good (Blue),8/26/22,day,2,34,175238,95,TRUE,./images/im_good_blue_david_guetta.jpg,6/15/23
Last Night,6/15/23,11:39:42,FALSE,['Morgan Wallen'],One Thing At A Time,3/3/23,day,36,35,163854,90,TRUE,./images/last_night_morgan_wallen.jpg,6/15/23
Yandel 150,6/15/23,11:39:42,TRUE,"['Yandel', 'Feid']",Resistencia,1/13/23,day,17,36,216148,90,TRUE,./images/yandel_150_yandel.jpg,6/15/23
"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)",6/15/23,11:39:42,TRUE,"['Kodak Black', 'NLE Choppa', 'Jimin', 'JVKE', 'Muni Long', 'Fast & Furious: The Fast Saga']","Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long) [Trailer Version]",5/17/23,day,2,37,175802,89,FALSE,./images/angel_pt_1_feat_jimin_of_bts_jvke_muni_long_kodak_black.jpg,6/15/23
Say Yes To Heaven,6/15/23,11:39:42,FALSE,['Lana Del Rey'],Say Yes To Heaven,5/19/23,day,2,38,209156,92,FALSE,./images/say_yes_to_heaven_lana_del_rey.jpg,6/15/23
Starboy,6/15/23,11:39:42,TRUE,"['The Weeknd', 'Daft Punk']",Starboy,11/25/16,day,18,39,230453,93,TRUE,./images/starboy_the_weeknd.jpg,6/15/23
I Ain't Worried,6/15/23,11:39:42,FALSE,['OneRepublic'],"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",5/13/22,day,1,40,148485,94,FALSE,./images/i_aint_worried_onerepublic.jpg,6/15/23
People,6/15/23,11:39:42,FALSE,['Libianca'],People,12/6/22,day,1,41,184791,93,FALSE,./images/people_libianca.jpg,6/15/23
Moonlight,6/15/23,11:39:42,FALSE,['Kali Uchis'],Red Moon In Venus,3/3/23,day,15,42,187723,88,FALSE,./images/moonlight_kali_uchis.jpg,6/15/23
Another Love,6/15/23,11:39:42,FALSE,['Tom Odell'],Long Way Down (Deluxe),6/24/13,day,15,43,244360,93,TRUE,./images/another_love_tom_odell.jpg,6/15/23
All My Life (feat. J. Cole),6/15/23,11:39:42,TRUE,"['Lil Durk', 'J. Cole']",Almost Healed,5/26/23,day,21,44,223878,84,TRUE,./images/all_my_life_feat_j_cole_lil_durk.jpg,6/15/23
PRC,6/15/23,11:39:42,TRUE,"['Peso Pluma', 'Natanael Cano']",PRC,1/23/23,day,1,45,184066,95,TRUE,./images/prc_peso_pluma.jpg,6/15/23
Dance The Night (From Barbie The Album),6/15/23,11:39:42,FALSE,['Dua Lipa'],Dance The Night (From Barbie The Album),5/25/23,day,1,46,176579,91,FALSE,./images/dance_the_night_from_barbie_the_album_dua_lipa.jpg,6/15/23
Boy's a Liar Pt. 2,6/15/23,11:39:42,TRUE,"['PinkPantheress', 'Ice Spice']",Boy's a liar Pt. 2,2/3/23,day,2,47,131013,95,FALSE,./images/boys_a_liar_pt_2_pinkpantheress.jpg,6/15/23
Popular (with Playboi Carti & Madonna) - The Idol Vol. 1 (Music from the HBO Original Series),6/15/23,11:39:42,TRUE,"['The Weeknd', 'Playboi Carti', 'Madonna']",Popular [The Idol Vol. 1 (Music from the HBO Original Series)],6/2/23,day,1,48,215466,88,TRUE,./images/popular_with_playboi_carti_madonna_the_idol_vol_1_music_from_the_hbo_original_series_the_weeknd.jpg,6/15/23
Blank Space,6/15/23,11:39:42,FALSE,['Taylor Swift'],1989,10/27/14,day,13,49,231826,82,FALSE,./images/blank_space_taylor_swift.jpg,6/15/23
La Bachata,6/15/23,11:39:42,FALSE,['Manuel Turizo'],2000,3/17/23,day,15,50,162637,87,FALSE,./images/la_bachata_manuel_turizo.jpg,6/15/23
Ella Baila Sola,6/16/23,10:46:29,TRUE,"['Eslabon Armado', 'Peso Pluma']",DESVELADO,4/28/23,day,16,1,165671,93,FALSE,./images/ella_baila_sola_eslabon_armado.jpg,6/16/23
"Peso Pluma: Bzrp Music Sessions, Vol. 55",6/16/23,10:46:29,TRUE,"['Bizarrap', 'Peso Pluma']","Peso Pluma: Bzrp Music Sessions, Vol. 55",6/1/23,day,1,2,188361,96,TRUE,./images/peso_pluma_bzrp_music_sessions_vol_55_bizarrap.jpg,6/16/23
WHERE SHE GOES,6/16/23,10:46:29,FALSE,['Bad Bunny'],WHERE SHE GOES,5/18/23,day,1,3,231704,98,TRUE,./images/where_she_goes_bad_bunny.jpg,6/16/23
La Bebe - Remix,6/16/23,10:46:29,TRUE,"['Yng Lvcas', 'Peso Pluma']",La Bebe (Remix),3/17/23,day,2,4,234352,99,TRUE,./images/la_bebe_remix_yng_lvcas.jpg,6/16/23
un x100to,6/16/23,10:46:29,TRUE,"['Grupo Frontera', 'Bad Bunny']",un x100to,4/17/23,day,1,5,194563,100,FALSE,./images/un_x100to_grupo_frontera.jpg,6/16/23
Flowers,6/16/23,10:46:29,FALSE,['Miley Cyrus'],Endless Summer Vacation,3/10/23,day,13,6,200600,91,FALSE,./images/flowers_miley_cyrus.jpg,6/16/23
Sprinter,6/16/23,10:46:29,TRUE,"['Dave', 'Central Cee']",Sprinter,6/1/23,day,1,7,229133,91,TRUE,./images/sprinter_dave.jpg,6/16/23
Cupid - Twin Ver.,6/16/23,10:46:29,FALSE,['FIFTY FIFTY'],The Beginning: Cupid,2/24/23,day,3,8,174253,98,FALSE,./images/cupid_twin_ver_fifty_fifty.jpg,6/16/23
As It Was,6/16/23,10:46:29,FALSE,['Harry Styles'],Harry's House,5/20/22,day,13,9,167303,93,FALSE,./images/as_it_was_harry_styles.jpg,6/16/23
Daylight,6/16/23,10:46:29,FALSE,['David Kushner'],Daylight,4/14/23,day,1,10,212953,98,FALSE,./images/daylight_david_kushner.jpg,6/16/23
